Species,UTMCODE,SCPTS.2023.value,RLS_VAL_2021,SPEC_VAL_2023,EPS_VAL_2023
Falco naumanni,VL4070,1,7,5,2
Falco naumanni,UJ8000,1,7,5,2
Falco naumanni,TG9040,1,7,5,2
Falco naumanni,UM4030,1,7,5,2
Falco naumanni,VK9040,1,7,5,2
Falco naumanni,VL0020,1,7,5,2
Falco naumanni,UK0020,1,7,5,2
Falco naumanni,UH4000,1,7,5,2
Falco naumanni,QE4020,1,7,5,2
Falco naumanni,QA6090,1,7,5,2
Falco naumanni,QB0040,1,7,5,2
Falco naumanni,UM5040,1,7,5,2
Falco naumanni,UM5030,1,7,5,2
Falco naumanni,YM0060,1,7,5,2
Falco naumanni,VL5010,1,7,5,2
Falco naumanni,QF0060,1,7,5,2
Falco naumanni,QB1030,1,7,5,2
Falco naumanni,UK6000,1,7,5,2
Falco naumanni,VJ5010,1,7,5,2
Falco naumanni,VN2050,1,7,5,2
Falco naumanni,UK5000,1,7,5,2
Falco naumanni,UK6080,1,7,5,2
Falco naumanni,VN2060,1,7,5,2
Falco naumanni,UK7020,1,7,5,2
Falco naumanni,QB3050,1,7,5,2
Falco naumanni,WF7060,1,7,5,2
Falco naumanni,UK7030,1,7,5,2
Falco naumanni,TF3030,1,7,5,2
Falco naumanni,UM7080,1,7,5,2
Falco naumanni,QB6030,1,7,5,2
Falco naumanni,NH5020,1,7,5,2
Falco naumanni,QB5030,1,7,5,2
Falco naumanni,UG3060,1,7,5,2
Falco naumanni,CG3020,1,7,5,2
Falco naumanni,WJ4090,1,7,5,2
Falco naumanni,TF4070,1,7,5,2
Falco naumanni,DD7080,1,7,5,2
Falco naumanni,UL0020,1,7,5,2
Falco naumanni,TF6090,1,7,5,2
Falco naumanni,XM8040,1,7,5,2
Falco naumanni,WG7080,1,7,5,2
Falco naumanni,NG9080,1,7,5,2
Falco naumanni,UL1000,1,7,5,2
Falco naumanni,XG7060,1,7,5,2
Falco naumanni,UL1010,1,7,5,2
Falco naumanni,VJ7090,1,7,5,2
Falco naumanni,TF8030,1,7,5,2
Falco naumanni,UG7000,1,7,5,2
Falco naumanni,UG9020,1,7,5,2
Falco naumanni,VL5020,1,7,5,2
Falco naumanni,WH0080,1,7,5,2
Falco naumanni,YL2040,1,7,5,2
Falco naumanni,TL7000,1,7,5,2
Falco naumanni,UL1070,1,7,5,2
Falco naumanni,UK6090,1,7,5,2
Falco naumanni,WH2060,1,7,5,2
Falco naumanni,WH6000,1,7,5,2
Falco naumanni,UG4060,1,7,5,2
Falco naumanni,XG5090,1,7,5,2
Falco naumanni,VM1080,1,7,5,2
Falco naumanni,WH8000,1,7,5,2
Falco naumanni,QC4030,1,7,5,2
Falco naumanni,XJ0020,1,7,5,2
Falco naumanni,XJ0040,1,7,5,2
Falco naumanni,UM2010,1,7,5,2
Falco naumanni,TG5030,1,7,5,2
Falco naumanni,TG5010,1,7,5,2
Falco naumanni,QC4090,1,7,5,2
Falco naumanni,YL2060,1,7,5,2
Falco naumanni,TG5070,1,7,5,2
Falco naumanni,UL5020,1,7,5,2
Falco naumanni,WJ0090,1,7,5,2
Falco naumanni,VH0090,1,7,5,2
Falco naumanni,UL4080,1,7,5,2
Falco naumanni,WJ2030,1,7,5,2
Falco naumanni,TG7010,1,7,5,2
Falco naumanni,QD0080,1,7,5,2
Falco naumanni,QD0000,1,7,5,2
Falco naumanni,UL5060,1,7,5,2
Falco naumanni,UL5080,1,7,5,2
Falco naumanni,UL6010,1,7,5,2
Falco naumanni,VH5020,1,7,5,2
Falco naumanni,UH7070,1,7,5,2
Falco naumanni,QD2010,1,7,5,2
Falco naumanni,VH5030,1,7,5,2
Falco naumanni,YM2010,1,7,5,2
Falco naumanni,WJ4070,1,7,5,2
Falco naumanni,WJ5040,1,7,5,2
Falco naumanni,PD6070,1,7,5,2
Falco naumanni,WJ5050,1,7,5,2
Falco naumanni,UL8050,1,7,5,2
Falco naumanni,VM5090,1,7,5,2
Falco naumanni,QD3000,1,7,5,2
Falco naumanni,YM4040,1,7,5,2
Falco naumanni,UL9050,1,7,5,2
Falco naumanni,QD3050,1,7,5,2
Falco naumanni,PD8070,1,7,5,2
Falco naumanni,UM6000,1,7,5,2
Falco naumanni,YM4050,1,7,5,2
Falco naumanni,TH5020,1,7,5,2
Falco naumanni,UK4020,1,7,5,2
Falco naumanni,XM5060,1,7,5,2
Falco naumanni,UJ0020,1,7,5,2
Falco naumanni,UH9090,1,7,5,2
Falco naumanni,TH6030,1,7,5,2
Falco naumanni,TH6050,1,7,5,2
Falco naumanni,WJ8020,1,7,5,2
Falco naumanni,TH6070,1,7,5,2
Falco naumanni,QD5050,1,7,5,2
Falco naumanni,UL4090,1,7,5,2
Falco naumanni,QA6020,1,7,5,2
Falco naumanni,XM6040,1,7,5,2
Falco naumanni,WJ9010,1,7,5,2
Falco naumanni,XL0030,1,7,5,2
Falco naumanni,VG9000,1,7,5,2
Falco naumanni,TJ4030,1,7,5,2
Falco naumanni,YM0070,1,7,5,2
Falco naumanni,WK0020,1,7,5,2
Falco naumanni,UM2040,1,7,5,2
Falco naumanni,WK0030,1,7,5,2
Falco naumanni,UM2050,1,7,5,2
Falco naumanni,UM3030,1,7,5,2
Falco naumanni,UM3050,1,7,5,2
Falco naumanni,UM3070,1,7,5,2
Falco naumanni,QA3060,1,7,5,2
Falco naumanni,WK3020,1,7,5,2
Falco naumanni,WM2090,1,7,5,2
Falco naumanni,CF1000,1,7,5,2
Falco naumanni,BF8000,1,7,5,2
Falco naumanni,WK4010,1,7,5,2
Falco naumanni,WM0090,1,7,5,2
Falco naumanni,WM8090,1,7,5,2
Falco naumanni,UF3040,1,7,5,2
Falco naumanni,VJ3060,1,7,5,2
Falco naumanni,UK2020,1,7,5,2
Falco naumanni,BG6020,1,7,5,2
Falco naumanni,TJ6000,1,7,5,2
Falco naumanni,BG9020,1,7,5,2
Falco naumanni,UM7000,1,7,5,2
Falco naumanni,TJ6040,1,7,5,2
Falco naumanni,TJ6030,1,7,5,2
Falco naumanni,WN9010,1,7,5,2
Falco naumanni,UM3000,1,7,5,2
Falco naumanni,VJ4070,1,7,5,2
Falco naumanni,UF4080,1,7,5,2
Falco naumanni,CG0020,1,7,5,2
Falco naumanni,XG9070,1,7,5,2
Falco naumanni,CH1030,1,7,5,2
Falco naumanni,TJ7020,1,7,5,2
Falco naumanni,TF3060,1,7,5,2
Falco naumanni,UM8070,1,7,5,2
Falco naumanni,VM4080,1,7,5,2
Falco naumanni,QD4010,1,7,5,2
Falco naumanni,UM8090,1,7,5,2
Falco naumanni,UL2050,1,7,5,2
Falco naumanni,UM9050,1,7,5,2
Falco naumanni,TH6060,1,7,5,2
Falco naumanni,TJ9060,1,7,5,2
Falco naumanni,UN6060,1,7,5,2
Falco naumanni,VF2060,1,7,5,2
Falco naumanni,TK5010,1,7,5,2
Falco naumanni,TK4040,1,7,5,2
Falco naumanni,DD8050,1,7,5,2
Falco naumanni,DG9090,1,7,5,2
Falco naumanni,VF5070,1,7,5,2
Falco naumanni,TK6000,1,7,5,2
Falco naumanni,XH5060,1,7,5,2
Falco naumanni,XH5010,1,7,5,2
Falco naumanni,XH6070,1,7,5,2
Falco naumanni,CH2000,1,7,5,2
Falco naumanni,QC1020,1,7,5,2
Falco naumanni,XH7090,1,7,5,2
Falco naumanni,EE0010,1,7,5,2
Falco naumanni,TK7000,1,7,5,2
Falco naumanni,VG2090,1,7,5,2
Falco naumanni,UL1080,1,7,5,2
Falco naumanni,XH8080,1,7,5,2
Falco naumanni,XM0050,1,7,5,2
Falco naumanni,TJ4020,1,7,5,2
Falco naumanni,UL2070,1,7,5,2
Falco naumanni,UL3020,1,7,5,2
Falco naumanni,TG8030,1,7,5,2
Falco naumanni,PB7020,1,7,5,2
Falco naumanni,QC3080,1,7,5,2
Falco naumanni,QC4050,1,7,5,2
Falco naumanni,TG5020,1,7,5,2
Falco naumanni,YM1030,1,7,5,2
Falco naumanni,TL4020,1,7,5,2
Falco naumanni,TL5080,1,7,5,2
Falco naumanni,QC1060,1,7,5,2
Falco naumanni,TK7030,1,7,5,2
Falco naumanni,VG9070,1,7,5,2
Falco naumanni,UM9080,1,7,5,2
Falco naumanni,WJ2000,1,7,5,2
Falco naumanni,VL5090,1,7,5,2
Falco naumanni,WK0040,1,7,5,2
Falco naumanni,TL7050,1,7,5,2
Falco naumanni,TL7030,1,7,5,2
Falco naumanni,XJ6020,1,7,5,2
Falco naumanni,VH1020,1,7,5,2
Falco naumanni,XL7080,1,7,5,2
Falco naumanni,VH2000,1,7,5,2
Falco naumanni,WL8020,1,7,5,2
Falco naumanni,PD4060,1,7,5,2
Falco naumanni,XM4010,1,7,5,2
Falco naumanni,PD4070,1,7,5,2
Falco naumanni,VH3010,1,7,5,2
Falco naumanni,CD5000,1,7,5,2
Falco naumanni,VH3020,1,7,5,2
Falco naumanni,QD1060,1,7,5,2
Falco naumanni,XM0060,1,7,5,2
Falco naumanni,TL9050,1,7,5,2
Falco naumanni,XG9060,1,7,5,2
Falco naumanni,VH3070,1,7,5,2
Falco naumanni,TK6020,1,7,5,2
Falco naumanni,TM6020,1,7,5,2
Falco naumanni,XM3020,1,7,5,2
Falco naumanni,VL2020,1,7,5,2
Falco naumanni,TM6050,1,7,5,2
Falco naumanni,VH6090,1,7,5,2
Falco naumanni,VH6070,1,7,5,2
Falco naumanni,ED0050,1,7,5,2
Falco naumanni,QA6010,1,7,5,2
Falco naumanni,QD0020,1,7,5,2
Falco naumanni,UM0080,1,7,5,2
Falco naumanni,PE8000,1,7,5,2
Falco naumanni,VH8030,1,7,5,2
Falco naumanni,VH8010,1,7,5,2
Falco naumanni,VH8090,1,7,5,2
Falco naumanni,QD0060,1,7,5,2
Falco naumanni,TM8040,1,7,5,2
Falco naumanni,VH9020,1,7,5,2
Falco naumanni,TH7040,1,7,5,2
Falco naumanni,VN7000,1,7,5,2
Falco naumanni,TM9000,1,7,5,2
Falco naumanni,TM8080,1,7,5,2
Falco naumanni,YL0080,1,7,5,2
Falco naumanni,TL6030,1,7,5,2
Falco naumanni,VJ1000,1,7,5,2
Falco naumanni,TF5020,1,7,5,2
Falco naumanni,TM9020,1,7,5,2
Falco naumanni,WK0010,1,7,5,2
Falco naumanni,YL2050,1,7,5,2
Falco naumanni,VJ1020,1,7,5,2
Falco naumanni,TM9090,1,7,5,2
Falco naumanni,TN9010,1,7,5,2
Falco naumanni,YL3080,1,7,5,2
Falco naumanni,VJ3000,1,7,5,2
Falco naumanni,UL0080,1,7,5,2
Falco naumanni,VJ2080,1,7,5,2
Falco naumanni,WG9010,1,7,5,2
Falco naumanni,VJ3020,1,7,5,2
Falco naumanni,UF2040,1,7,5,2
Falco naumanni,UM4060,1,7,5,2
Falco naumanni,WN7000,1,7,5,2
Falco naumanni,BG7000,1,7,5,2
Falco naumanni,UF2080,1,7,5,2
Falco naumanni,XM4070,1,7,5,2
Falco naumanni,QB1040,1,7,5,2
Falco naumanni,YL1060,1,7,5,2
Falco naumanni,VJ4030,1,7,5,2
Falco naumanni,VH2090,1,7,5,2
Falco naumanni,VG6050,1,7,5,2
Falco naumanni,QB2040,1,7,5,2
Falco naumanni,QB6000,1,7,5,2
Falco naumanni,UK6040,1,7,5,2
Falco naumanni,UF6050,1,7,5,2
Falco naumanni,UF6090,1,7,5,2
Falco naumanni,QB3020,1,7,5,2
Falco naumanni,WF0090,1,7,5,2
Falco naumanni,UM7070,1,7,5,2
Falco naumanni,UJ1010,1,7,5,2
Falco naumanni,UJ8050,1,7,5,2
Falco naumanni,UK9090,1,7,5,2
Falco naumanni,UG0050,1,7,5,2
Falco naumanni,WG3040,1,7,5,2
Falco naumanni,VJ6030,1,7,5,2
Falco naumanni,UG1000,1,7,5,2
Falco naumanni,QB4040,1,7,5,2
Falco naumanni,VJ6050,1,7,5,2
Falco naumanni,VH4000,1,7,5,2
Falco naumanni,XL3010,1,7,5,2
Falco naumanni,QB6010,1,7,5,2
Falco naumanni,UG2010,1,7,5,2
Falco naumanni,UG1070,1,7,5,2
Falco naumanni,WH1080,1,7,5,2
Falco naumanni,QC0080,1,7,5,2
Falco naumanni,XG5060,1,7,5,2
Falco naumanni,UG3000,1,7,5,2
Falco naumanni,TG5090,1,7,5,2
Falco naumanni,QC1050,1,7,5,2
Falco naumanni,XG4090,1,7,5,2
Falco naumanni,VJ9070,1,7,5,2
Falco naumanni,VJ8000,1,7,5,2
Falco naumanni,XL1040,1,7,5,2
Falco naumanni,UG4010,1,7,5,2
Falco naumanni,XH8090,1,7,5,2
Falco naumanni,QC2080,1,7,5,2
Falco naumanni,UF1090,1,7,5,2
Falco naumanni,UG4040,1,7,5,2
Falco naumanni,VG3000,1,7,5,2
Falco naumanni,XH9090,1,7,5,2
Falco naumanni,TF4010,1,7,5,2
Falco naumanni,VG1040,1,7,5,2
Falco naumanni,UL3050,1,7,5,2
Falco naumanni,UG5080,1,7,5,2
Falco naumanni,UG5070,1,7,5,2
Falco naumanni,TG4020,1,7,5,2
Falco naumanni,UK8090,1,7,5,2
Falco naumanni,VK1020,1,7,5,2
Falco naumanni,UG6020,1,7,5,2
Falco naumanni,UG6010,1,7,5,2
Falco naumanni,WJ1050,1,7,5,2
Falco naumanni,WJ0060,1,7,5,2
Falco naumanni,XJ1040,1,7,5,2
Falco naumanni,WJ2060,1,7,5,2
Falco naumanni,UG7080,1,7,5,2
Falco naumanni,PD9060,1,7,5,2
Falco naumanni,QC6030,1,7,5,2
Falco naumanni,WL9030,1,7,5,2
Falco naumanni,VK2080,1,7,5,2
Falco naumanni,UG8060,1,7,5,2
Falco naumanni,WJ2050,1,7,5,2
Falco naumanni,UG8080,1,7,5,2
Falco naumanni,WJ3060,1,7,5,2
Falco naumanni,QD0090,1,7,5,2
Falco naumanni,UH1060,1,7,5,2
Falco naumanni,UH0080,1,7,5,2
Falco naumanni,UG9090,1,7,5,2
Falco naumanni,UH0090,1,7,5,2
Falco naumanni,XH7060,1,7,5,2
Falco naumanni,YL3050,1,7,5,2
Falco naumanni,DE9010,1,7,5,2
Falco naumanni,XL9080,1,7,5,2
Falco naumanni,UL8040,1,7,5,2
Falco naumanni,VK4070,1,7,5,2
Falco naumanni,QF5050,1,7,5,2
Falco naumanni,VK5050,1,7,5,2
Falco naumanni,VF0080,1,7,5,2
Falco naumanni,QD3010,1,7,5,2
Falco naumanni,UM0040,1,7,5,2
Falco naumanni,YH2050,1,7,5,2
Falco naumanni,WJ7000,1,7,5,2
Falco naumanni,WN4000,1,7,5,2
Falco naumanni,VH7010,1,7,5,2
Falco naumanni,QD1030,1,7,5,2
Falco naumanni,TF9050,1,7,5,2
Falco naumanni,UJ0000,1,7,5,2
Falco naumanni,VK6080,1,7,5,2
Falco naumanni,YH0080,1,7,5,2
Falco naumanni,VK7000,1,7,5,2
Falco naumanni,XM6020,1,7,5,2
Falco naumanni,TH7050,1,7,5,2
Falco naumanni,TM8050,1,7,5,2
Falco naumanni,UJ1020,1,7,5,2
Falco naumanni,VK7030,1,7,5,2
Falco naumanni,QE0030,1,7,5,2
Falco naumanni,PG9050,1,7,5,2
Falco naumanni,UJ3060,1,7,5,2
Falco naumanni,WH4080,1,7,5,2
Falco naumanni,UM4020,1,7,5,2
Falco naumanni,WN1000,1,7,5,2
Falco naumanni,VJ0030,1,7,5,2
Falco naumanni,VK8030,1,7,5,2
Falco naumanni,VK9010,1,7,5,2
Falco naumanni,QE3010,1,7,5,2
Falco naumanni,QE2040,1,7,5,2
Falco naumanni,UJ7050,1,7,5,2
Falco naumanni,VK9030,1,7,5,2
Falco naumanni,QE3020,1,7,5,2
Falco naumanni,VL2070,1,7,5,2
Falco naumanni,QE4030,1,7,5,2
Falco naumanni,XM3090,1,7,5,2
Falco naumanni,VN2000,1,7,5,2
Falco naumanni,QA6080,1,7,5,2
Falco naumanni,YM0000,1,7,5,2
Falco naumanni,WK1020,1,7,5,2
Falco naumanni,UK2060,1,7,5,2
Falco naumanni,QE5020,1,7,5,2
Falco naumanni,VL6020,1,7,5,2
Falco naumanni,VL7000,1,7,5,2
Falco naumanni,VM0080,1,7,5,2
Falco naumanni,UK5090,1,7,5,2
Falco naumanni,VL7020,1,7,5,2
Falco naumanni,QF3020,1,7,5,2
Falco naumanni,WJ5000,1,7,5,2
Falco naumanni,XH8070,1,7,5,2
Falco naumanni,WG2050,1,7,5,2
Falco naumanni,VM4050,1,7,5,2
Falco naumanni,TE7090,1,7,5,2
Falco naumanni,CG0030,1,7,5,2
Falco naumanni,UK8020,1,7,5,2
Falco naumanni,UM3020,1,7,5,2
Falco naumanni,UK9010,1,7,5,2
Falco naumanni,VJ6000,1,7,5,2
Falco naumanni,PH6040,1,7,5,2
Falco naumanni,CG5020,1,7,5,2
Falco naumanni,XH2020,1,7,5,2
Falco naumanni,VF3090,1,7,5,2
Falco naumanni,TF4040,1,7,5,2
Falco naumanni,BG5040,1,7,5,2
Falco naumanni,WG5060,1,7,5,2
Falco naumanni,TF5050,1,7,5,2
Falco naumanni,TF5030,1,7,5,2
Falco naumanni,DD7090,1,7,5,2
Falco naumanni,UL0060,1,7,5,2
Falco naumanni,VN6010,1,7,5,2
Falco naumanni,UL0070,1,7,5,2
Falco naumanni,BF9090,1,7,5,2
Falco naumanni,WH2070,1,7,5,2
Falco naumanni,UG9010,1,7,5,2
Falco naumanni,UL1060,1,7,5,2
Falco naumanni,ED0080,1,7,5,2
Falco naumanni,XH7070,1,7,5,2
Falco naumanni,WG9090,1,7,5,2
Falco naumanni,WH0060,1,7,5,2
Falco naumanni,YL0060,1,7,5,2
Falco naumanni,TK6090,1,7,5,2
Falco naumanni,TK7020,1,7,5,2
Falco naumanni,EG0080,1,7,5,2
Falco naumanni,XJ0000,1,7,5,2
Falco naumanni,XH8060,1,7,5,2
Falco naumanni,VJ8050,1,7,5,2
Falco naumanni,VG3090,1,7,5,2
Falco naumanni,NG3050,1,7,5,2
Falco naumanni,WL5040,1,7,5,2
Falco naumanni,XM9080,1,7,5,2
Falco naumanni,VJ6020,1,7,5,2
Falco naumanni,VK0010,1,7,5,2
Falco naumanni,YM4010,1,7,5,2
Falco naumanni,UL4030,1,7,5,2
Falco naumanni,TG5000,1,7,5,2
Falco naumanni,VH1010,1,7,5,2
Falco naumanni,TL5070,1,7,5,2
Falco naumanni,TL4050,1,7,5,2
Falco naumanni,PC5050,1,7,5,2
Falco naumanni,XJ3000,1,7,5,2
Falco naumanni,WJ1070,1,7,5,2
Falco naumanni,UL5010,1,7,5,2
Falco naumanni,TG6040,1,7,5,2
Falco naumanni,TF6000,1,7,5,2
Falco naumanni,TG7020,1,7,5,2
Falco naumanni,WJ2080,1,7,5,2
Falco naumanni,VH1000,1,7,5,2
Falco naumanni,UL5070,1,7,5,2
Falco naumanni,XL2030,1,7,5,2
Falco naumanni,TG8020,1,7,5,2
Falco naumanni,UL6060,1,7,5,2
Falco naumanni,XJ4040,1,7,5,2
Falco naumanni,TG8050,1,7,5,2
Falco naumanni,TF6020,1,7,5,2
Falco naumanni,XM7050,1,7,5,2
Falco naumanni,WJ3090,1,7,5,2
Falco naumanni,UL6070,1,7,5,2
Falco naumanni,TG9030,1,7,5,2
Falco naumanni,TL9070,1,7,5,2
Falco naumanni,WJ5090,1,7,5,2
Falco naumanni,DG9030,1,7,5,2
Falco naumanni,UL8090,1,7,5,2
Falco naumanni,UH3090,1,7,5,2
Falco naumanni,WJ6060,1,7,5,2
Falco naumanni,PD8080,1,7,5,2
Falco naumanni,UM0030,1,7,5,2
Falco naumanni,XM3030,1,7,5,2
Falco naumanni,TM7010,1,7,5,2
Falco naumanni,TF3020,1,7,5,2
Falco naumanni,UG1080,1,7,5,2
Falco naumanni,WJ7020,1,7,5,2
Falco naumanni,XM5030,1,7,5,2
Falco naumanni,YM0040,1,7,5,2
Falco naumanni,PE9010,1,7,5,2
Falco naumanni,VH5090,1,7,5,2
Falco naumanni,VN9000,1,7,5,2
Falco naumanni,PF9020,1,7,5,2
Falco naumanni,VK4090,1,7,5,2
Falco naumanni,WJ8060,1,7,5,2
Falco naumanni,UM1060,1,7,5,2
Falco naumanni,TN7020,1,7,5,2
Falco naumanni,WL2050,1,7,5,2
Falco naumanni,TH8080,1,7,5,2
Falco naumanni,TH9040,1,7,5,2
Falco naumanni,TH8090,1,7,5,2
Falco naumanni,WJ9060,1,7,5,2
Falco naumanni,UJ4060,1,7,5,2
Falco naumanni,BF5090,1,7,5,2
Falco naumanni,EG0040,1,7,5,2
Falco naumanni,WK0060,1,7,5,2
Falco naumanni,TJ4060,1,7,5,2
Falco naumanni,WK2000,1,7,5,2
Falco naumanni,TJ4050,1,7,5,2
Falco naumanni,YM0080,1,7,5,2
Falco naumanni,WK4000,1,7,5,2
Falco naumanni,BF7090,1,7,5,2
Falco naumanni,XM2030,1,7,5,2
Falco naumanni,BG5000,1,7,5,2
Falco naumanni,BG6010,1,7,5,2
Falco naumanni,BG6000,1,7,5,2
Falco naumanni,UM5010,1,7,5,2
Falco naumanni,UK9030,1,7,5,2
Falco naumanni,TJ5070,1,7,5,2
Falco naumanni,WN8000,1,7,5,2
Falco naumanni,XL4000,1,7,5,2
Falco naumanni,BG9030,1,7,5,2
Falco naumanni,XG0090,1,7,5,2
Falco naumanni,UK9040,1,7,5,2
Falco naumanni,QB3030,1,7,5,2
Falco naumanni,VJ4090,1,7,5,2
Falco naumanni,UK4090,1,7,5,2
Falco naumanni,WE0000,1,7,5,2
Falco naumanni,UF4090,1,7,5,2
Falco naumanni,XG4070,1,7,5,2
Falco naumanni,VJ5020,1,7,5,2
Falco naumanni,XG6090,1,7,5,2
Falco naumanni,XM8010,1,7,5,2
Falco naumanni,WF8080,1,7,5,2
Falco naumanni,WG3050,1,7,5,2
Falco naumanni,QB4010,1,7,5,2
Falco naumanni,XK6090,1,7,5,2
Falco naumanni,QB5010,1,7,5,2
Falco naumanni,PB8070,1,7,5,2
Falco naumanni,CG3000,1,7,5,2
Falco naumanni,QB4050,1,7,5,2
Falco naumanni,TJ9040,1,7,5,2
Falco naumanni,VL1090,1,7,5,2
Falco naumanni,CG2010,1,7,5,2
Falco naumanni,XH3060,1,7,5,2
Falco naumanni,TF8060,1,7,5,2
Falco naumanni,VF6070,1,7,5,2
Falco naumanni,DF3090,1,7,5,2
Falco naumanni,XL4050,1,7,5,2
Falco naumanni,TK5040,1,7,5,2
Falco naumanni,VJ7080,1,7,5,2
Falco naumanni,VG0080,1,7,5,2
Falco naumanni,YM1010,1,7,5,2
Falco naumanni,UL1040,1,7,5,2
Falco naumanni,VG1010,1,7,5,2
Falco naumanni,VG1000,1,7,5,2
Falco naumanni,ED3090,1,7,5,2
Falco naumanni,VJ8040,1,7,5,2
Falco naumanni,VJ8060,1,7,5,2
Falco naumanni,VJ6010,1,7,5,2
Falco naumanni,VJ8070,1,7,5,2
Falco naumanni,QC2050,1,7,5,2
Falco naumanni,UG3090,1,7,5,2
Falco naumanni,WH3090,1,7,5,2
Falco naumanni,WH9000,1,7,5,2
Falco naumanni,UL3030,1,7,5,2
Falco naumanni,WH7000,1,7,5,2
Falco naumanni,UL3080,1,7,5,2
Falco naumanni,TG4010,1,7,5,2
Falco naumanni,UG5060,1,7,5,2
Falco naumanni,QC4060,1,7,5,2
Falco naumanni,VG8050,1,7,5,2
Falco naumanni,TL5030,1,7,5,2
Falco naumanni,VK0040,1,7,5,2
Falco naumanni,TM8020,1,7,5,2
Falco naumanni,XM9040,1,7,5,2
Falco naumanni,WJ1040,1,7,5,2
Falco naumanni,XJ4080,1,7,5,2
Falco naumanni,XN0030,1,7,5,2
Falco naumanni,PC7060,1,7,5,2
Falco naumanni,VH0060,1,7,5,2
Falco naumanni,UM9090,1,7,5,2
Falco naumanni,PC8070,1,7,5,2
Falco naumanni,YM1050,1,7,5,2
Falco naumanni,WK0090,1,7,5,2
Falco naumanni,XM1080,1,7,5,2
Falco naumanni,XL8070,1,7,5,2
Falco naumanni,PD3080,1,7,5,2
Falco naumanni,TL8040,1,7,5,2
Falco naumanni,PD6050,1,7,5,2
Falco naumanni,PD6060,1,7,5,2
Falco naumanni,QD1080,1,7,5,2
Falco naumanni,YL3040,1,7,5,2
Falco naumanni,WN5000,1,7,5,2
Falco naumanni,XL2040,1,7,5,2
Falco naumanni,TL9030,1,7,5,2
Falco naumanni,WM8020,1,7,5,2
Falco naumanni,QD3020,1,7,5,2
Falco naumanni,PD7080,1,7,5,2
Falco naumanni,TM5020,1,7,5,2
Falco naumanni,PD8010,1,7,5,2
Falco naumanni,WJ6040,1,7,5,2
Falco naumanni,XM3050,1,7,5,2
Falco naumanni,TH5010,1,7,5,2
Falco naumanni,QF4050,1,7,5,2
Falco naumanni,BE5050,1,7,5,2
Falco naumanni,WN4020,1,7,5,2
Falco naumanni,VK6020,1,7,5,2
Falco naumanni,VN3040,1,7,5,2
Falco naumanni,PE9000,1,7,5,2
Falco naumanni,QD4070,1,7,5,2
Falco naumanni,XJ3030,1,7,5,2
Falco naumanni,UG4030,1,7,5,2
Falco naumanni,WJ8030,1,7,5,2
Falco naumanni,UM7050,1,7,5,2
Falco naumanni,BE7090,1,7,5,2
Falco naumanni,XM8030,1,7,5,2
Falco naumanni,VH9080,1,7,5,2
Falco naumanni,VH9070,1,7,5,2
Falco naumanni,TM9010,1,7,5,2
Falco naumanni,QA4090,1,7,5,2
Falco naumanni,XN1020,1,7,5,2
Falco naumanni,VJ0000,1,7,5,2
Falco naumanni,XK4070,1,7,5,2
Falco naumanni,UM2000,1,7,5,2
Falco naumanni,TF3040,1,7,5,2
Falco naumanni,TM9070,1,7,5,2
Falco naumanni,VJ1030,1,7,5,2
Falco naumanni,UK2030,1,7,5,2
Falco naumanni,TM9080,1,7,5,2
Falco naumanni,YL2090,1,7,5,2
Falco naumanni,TN8010,1,7,5,2
Falco naumanni,VJ7070,1,7,5,2
Falco naumanni,YL3090,1,7,5,2
Falco naumanni,UK2050,1,7,5,2
Falco naumanni,YL4080,1,7,5,2
Falco naumanni,UF0090,1,7,5,2
Falco naumanni,UF2090,1,7,5,2
Falco naumanni,UH8080,1,7,5,2
Falco naumanni,QB0030,1,7,5,2
Falco naumanni,YM0050,1,7,5,2
Falco naumanni,VJ0010,1,7,5,2
Falco naumanni,XK3060,1,7,5,2
Falco naumanni,YM3000,1,7,5,2
Falco naumanni,QB2010,1,7,5,2
Falco naumanni,TF5090,1,7,5,2
Falco naumanni,VL8000,1,7,5,2
Falco naumanni,YM4000,1,7,5,2
Falco naumanni,UL2010,1,7,5,2
Falco naumanni,QG3090,1,7,5,2
Falco naumanni,XM4080,1,7,5,2
Falco naumanni,VM0090,1,7,5,2
Falco naumanni,QB0020,1,7,5,2
Falco naumanni,TJ7040,1,7,5,2
Falco naumanni,XM8060,1,7,5,2
Falco naumanni,UJ9060,1,7,5,2
Falco naumanni,UK8040,1,7,5,2
Falco naumanni,BH8010,1,7,5,2
Falco naumanni,WG0080,1,7,5,2
Falco naumanni,QB5020,1,7,5,2
Falco naumanni,QB5000,1,7,5,2
Falco naumanni,WL3040,1,7,5,2
Falco naumanni,VJ6040,1,7,5,2
Falco naumanni,QC6050,1,7,5,2
Falco naumanni,UG1040,1,7,5,2
Falco naumanni,UF1040,1,7,5,2
Falco naumanni,QG1030,1,7,5,2
Falco naumanni,QF1060,1,7,5,2
Falco naumanni,UL0050,1,7,5,2
Falco naumanni,VJ7030,1,7,5,2
Falco naumanni,QC0020,1,7,5,2
Falco naumanni,UL1050,1,7,5,2
Falco naumanni,WJ4060,1,7,5,2
Falco naumanni,TF7010,1,7,5,2
Falco naumanni,VJ7040,1,7,5,2
Falco naumanni,UG5010,1,7,5,2
Falco naumanni,PB7030,1,7,5,2
Falco naumanni,WG9040,1,7,5,2
